match_id,season,player,impact_score,batting_raw,bowling_raw,fielding_raw,batting_z,bowling_z,fielding_z,balls_faced,balls_bowled,is_batter,is_bowler
1254059,2021.0,RD Gaikwad,-0.9728977234546747,-7.20184958006983,0.0,0.0,-1.0374747516711615,0.14155257299019608,-0.6069612302279164,9.0,0.0,True,False
1254059,2021.0,RR Pant,-0.5813299024781321,-4.004025426048898,0.0,0.0,-0.576806726992876,0.14155257299019608,-0.6069612302279164,13.0,0.0,True,False
1254059,2021.0,S Dhawan,1.8049990894336727,10.140199920738882,0.0,3.0,1.4607638326379067,0.14155257299019608,3.75566554460968,55.0,0.0,True,False
1254059,2021.0,SK Raina,0.6452113473359244,6.012791647367815,0.0,0.0,0.8661829786707199,0.14155257299019608,-0.6069612302279164,36.0,0.0,True,False
1254059,2021.0,SM Curran,0.36044462802813904,9.192955458664613,-3.238235294117647,1.0,1.3243069124903388,-1.2251313783563507,0.8472476947179489,16.0,12.0,True,True
1254059,2021.0,SN Thakur,-2.012947089095314,0.0,-5.692780748663102,0.0,2.6793213476515095e-17,-2.2610622406601486,-0.6069612302279164,0.0,22.0,False,True
1254059,2021.0,TK Curran,-0.41492781446741783,0.0,-1.238235294117647,0.0,2.6793213476515095e-17,-0.3810395646273299,-0.6069612302279164,0.0,24.0,False,True
1254060,2021.0,AD Russell,-0.7392944844500836,-4.30264170300077,-2.6258585452474286,0.0,-0.6198244052061173,-0.9666802780366788,-0.6069612302279164,6.0,18.0,True,True
1254060,2021.0,Abdul Samad,1.1529453366370617,6.596477729332307,0.0,2.0,0.9502668749264582,0.14155257299019608,2.3014566196638144,8.0,0.0,True,False
1254060,2021.0,B Kumar,-1.1219868496856842,0.0,-3.2091918785807625,0.0,2.6793213476515095e-17,-1.2128737237076432,-0.6069612302279164,0.0,24.0,False,True
1254060,2021.0,CV Varun,-0.49419356322472513,0.0,-1.4591918785807625,0.0,2.6793213476515095e-17,-0.47429338669475024,-0.6069612302279164,0.0,24.0,False,True
1254060,2021.0,DA Warner,-0.3877415995458669,-2.4230442578088134,0.0,0.0,-0.3490557823666817,0.14155257299019608,-0.6069612302279164,4.0,0.0,True,False
1254060,2021.0,EJG Morgan,0.020569019267198452,-2.651320851500385,0.0,2.0,-0.38194055727338083,0.14155257299019608,2.3014566196638144,3.0,0.0,True,False
